Entity,Code,Year,Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh,Other renewables (including geothermal and biomass) - TWh.1,Biofuels consumption - TWh.1,Solar consumption - TWh.1,Wind consumption - TWh.1,Hydro consumption - TWh.1,Nuclear consumption - TWh.1,Gas consumption - TWh.1,Coal consumption - TWh.1,Oil consumption - TWh.1
Finland,FIN,2004.0,8.474218777755778,0.0132512617146092,0.0017300736624122,0.0881845994890063,11.042580779658458,15.973080535282918,11.51418824963636,21.838165946891195,31.054599775909256,33.3252,0.05211111,0.006803583,0.34678942,43.425385,62.81477,45.28,85.87945,122.12344
Finland,FIN,2005.0,8.492556456569357,0.0,0.0021070306452532,0.1360977163722444,11.03888987826611,17.883544803135504,11.587267155212697,15.42980072198909,35.42973623780974,30.364935,0.0,0.0075336383,0.48661417,39.46929,63.942192,41.43,55.168888,126.678185
Finland,FIN,2006.0,9.001096506489054,0.0019411231256701,0.0025069894074331,0.1154752350883847,8.527552026132152,16.30806764230968,11.545915998176126,22.46444261803357,32.03300186123795,34.520306,0.0074444446,0.009614611,0.44286165,32.704205,62.543434,44.28,86.153885,122.85048
Finland,FIN,2007.0,8.314660226743076,0.0038956527531214,0.0028195369193893,0.1393921991006532,10.488896256042644,16.629150382079914,10.717115076071382,21.28588863865696,32.418182031632846,31.778,0.014888889,0.010776056,0.5327464,40.087765,63.55535,40.96,81.35305,123.89983
Finland,FIN,2008.0,9.01333333276902,0.2327029506266265,0.003007597173631,0.1986662795050987,13.04929876086981,16.7998552957386,11.365281567683995,16.837005000592267,32.50084921504096,33.21373,0.85749996,0.011082861,0.73207635,48.086082,61.906715,41.880554,62.04361,119.764175
Finland,FIN,2009.0,8.16925231942831,0.4238522273332973,0.0035325439945702,0.2263577356134917,10.380810806375427,18.47319454739434,10.952636285105312,18.309983272286544,33.060380262468705,27.880653,1.4465555,0.012056138,0.7725311,35.42843,63.04674,37.38,62.48972,112.83101
Finland,FIN,2010.0,9.435178580546353,0.3886443460521686,0.0035426351515977,0.2200163314553128,9.659822015165334,16.355463029568817,11.123362087286598,21.25693348036549,31.557037494408327,35.031933,1.443,0.013153472,0.8169,35.866013,60.7263,41.3,78.925,117.16832
Finland,FIN,2011.0,10.258204007999955,0.613436759118096,0.0041783092734822,0.3795112861291595,9.811178963929043,17.541144040340118,10.322273835869076,18.323322056238528,32.74675074110253,35.895805,2.1465557,0.014620861,1.3279969,34.331562,61.38048,36.12,64.1175,114.58838
Finland,FIN,2012.0,10.501313243272554,0.6233092814403177,0.004630043702075,0.3981103415552385,13.577751414383176,17.764926195734596,9.382928129400842,15.42085985708987,32.32617149342134,35.75264,2.122111,0.015763389,1.3554015,46.226643,60.482246,31.945,52.501667,110.05728
Finland,FIN,2013.0,11.21745447567187,0.6892746992360429,0.0051446354712357,0.6169194520439252,10.237126490486668,18.062222311244128,8.691229708871855,16.98107089386026,33.499557333114,38.341316,2.3559444,0.01758439,2.1086338,34.99055,61.736767,29.706667,58.041386,114.501656
Finland,FIN,2014.0,11.380657543125304,1.5295581253166448,0.0063673310309562,0.9094084370271164,11.004057861400794,18.585578984401497,8.051795924895513,15.773531689418332,32.75904410338384,37.536015,5.044833,0.021000916,2.9994373,36.293903,61.299496,26.556667,52.02472,108.04683
Finland,FIN,2015.0,11.083506816020812,1.5331212558515763,0.0092614452551702,1.9056370767619295,13.73017858523599,18.26395306342541,6.9562401217044485,13.501337826217853,33.016763809526815,36.452915,5.0423336,0.030460276,6.2675133,45.157642,60.068924,22.87861,44.405,108.589935
Finland,FIN,2016.0,11.010093206812478,0.5480834530972685,0.0176816324323804,2.4584470531628217,12.659970754835866,17.841533252869734,6.009478972170659,15.242038758799367,34.212672915819425,36.782887,1.8310555,0.059071388,8.213262,42.294853,59.60559,20.076668,50.921112,114.29884
Finland,FIN,2017.0,11.57170192094517,1.2335041937955302,0.0394562780043521,3.8999927947941657,12.013830480704002,17.542221467948394,5.600023200485419,14.255282905874816,33.843986757448164,37.86445,4.036222,0.12910722,12.761397,39.311165,57.40094,18.324167,46.645554,110.74291
Finland,FIN,2018.0,12.344821757894112,1.150747488824204,0.0715043490551032,4.627209630147416,10.541273256861809,17.33386054338324,6.294247329153513,14.642116711933026,32.99421893274758,41.212074,3.8416667,0.23871082,15.447522,35.19109,57.86753,21.012777,48.881386,110.148224
Finland,FIN,2019.0,12.976553161703366,1.3614247707240097,0.1186511876982412,4.856864751576127,10.01279937448425,18.465374218666067,6.220020199750958,12.553281570227334,33.43503076516965,42.430965,4.451611,0.38796777,15.881063,32.74003,60.37841,20.338333,41.046944,109.32646
Finland,FIN,2020.0,11.764084164563634,1.3137446619826243,0.1827578245160495,6.906131607700867,13.286913144892395,18.696433331514783,6.599159376692388,10.010797391695904,31.23997849644136,36.93333,4.1245,0.573768,21.681793,41.71425,58.697433,20.718054,31.428888,98.07788
Finland,FIN,2021.0,13.519016534297675,2.2652354345931847,0.2427984991917945,6.94217541010835,12.886823895061864,18.47976023477024,6.460434477411448,10.598254985366488,28.60550052919896,43.347343,7.2632456,0.77850854,22.259375,41.320282,59.25346,20.714722,33.98222,91.72061
Finland,FIN,2022.0,12.700487382426685,1.923680117392324,0.3189253840757977,9.772359064016715,10.967128827436792,19.762905619642414,3.505375212258199,10.37114309914462,30.67799529360646,40.73423,6.1698127,1.0228883,31.342854,35.174835,63.3855,11.242778,33.263332,98.39343
Finland,FIN,2023.0,10.55338879236204,1.2372583744344126,0.5202513525922624,11.759294883726447,11.86606197638358,25.69993865678331,3.5959537833031114,7.399808851700775,27.36804332871407,35.053684,4.1096244,1.7280446,39.05917,39.413803,85.363815,11.944166,24.578888,90.90452
France,FRA,2000.0,0.305715173320443,0.1170775017159443,0.0004953666974677,0.0045522668737425,6.293791063488847,37.78263855846967,13.34110443188504,5.489601468933933,36.665024168614906,9.531921,3.65037,0.015445083,0.14193554,196.23468,1178.0283,415.9635,171.16078,1143.1821
France,FRA,2001.0,0.3386144263117193,0.1177360709244433,0.0005758186456007,0.0122444976702876,6.941788402780008,37.76752542550656,13.893653652856765,4.58267920325207,36.34518250205255,10.642809,3.7004995,0.018098248,0.38485026,218.18364,1187.0509,436.684,144.03574,1142.346
France,FRA,2002.0,0.3620108134797814,0.1243997945357763,0.0006647752444844,0.0247999696683281,5.652241031428096,39.22261809425031,13.977363453992522,4.956450078219279,35.67945198918143,11.290826,3.8799295,0.020733805,0.7734911,176.28885,1223.3219,435.94272,154.58769,1112.8134
France,FRA,2003.0,0.3763167112613247,0.1130701173080714,0.0007144256188404,0.0356876974983009,5.421495616529439,38.929855651063605,14.50244833279195,5.195428517640204,35.42498293028828,11.865423,3.565148,0.022526138,1.125248,170.94202,1227.4746,457.26825,163.81403,1116.9645
France,FRA,2004.0,0.3796359458453586,0.1222647437280882,0.0007655077062621,0.0539155030098256,5.396534059757749,38.97594633154876,14.682583837252873,4.958954756493632,35.42939931465744,12.072916,3.8881776,0.024344139,1.714583,171.61679,1239.4857,466.92523,157.7012,1126.7009
France,FRA,2005.0,0.3918803284624205,0.2087267337729537,0.0009533070463084,0.0873346524405817,4.673583690555487,39.33558146676349,15.12726014800488,5.15909151010746,35.015588162846406,12.360215,6.583406,0.030068057,2.7546039,147.40852,1240.6753,477.12573,162.72182,1104.4193
France,FRA,2006.0,0.3918672821341697,0.254806582996423,0.0010827181041241,0.1984279436111441,5.120113909879533,39.28559265687643,14.727250702548869,4.805972412445426,35.214885791403894,12.261256,7.9727216,0.0338775,6.208673,160.20482,1229.219,460.80548,150.37555,1101.8494
France,FRA,2007.0,0.4375569997615807,0.5222955638198923,0.001654769261135,0.374161377529087,5.295624781399429,38.7917194583036,14.552661202210652,5.057409533102845,34.966916314611765,13.458333,16.064713,0.050897222,11.508417,162.88228,1193.1517,447.60925,155.55528,1075.5088
France,FRA,2008.0,0.4590382712615764,0.8450787035936792,0.003825881159688,0.5186799437150968,5.798393262588263,38.41288288373756,15.036883148716782,4.779360132135362,34.145857773092,14.160618,26.069366,0.118022494,16.000471,178.87143,1184.9778,463.8645,147.43584,1053.3467
France,FRA,2009.0,0.5023843689407148,0.958848313028623,0.0167049468141138,0.759595009733066,5.471733735768131,37.74751232379492,15.377260667008336,4.421010402163227,34.74495023274887,14.613911,27.892038,0.48593193,22.095938,159.16783,1098.0413,447.31073,128.60323,1010.69946
France,FRA,2010.0,0.522987753705255,0.9107872326290104,0.0573384412718048,0.919727098543568,5.799875372386232,38.02898262899912,16.51470847199794,4.602977378204284,32.6426156222628,15.696069,27.334826,1.7208589,27.603132,174.06764,1141.3375,495.6445,138.14597,979.6802
France,FRA,2011.0,0.6080641240074104,0.9320281022506542,0.1978595867808164,1.1725432559096556,4.270642591358357,40.42371679709378,14.8493737314911,4.271617590892679,33.27415422021555,17.615782,27.001106,5.7320457,33.968895,123.72167,1171.086,430.19037,123.749916,963.96124
France,FRA,2012.0,0.635035965261675,1.0213955305689657,0.3805255161857827,1.4314002389516138,5.569207154327688,38.67644681295402,15.357246017497658,4.752869436989961,32.17587332726262,18.378117,29.55947,11.012514,41.42512,161.1744,1119.3071,444.44296,137.54936,931.1787
France,FRA,2013.0,0.6655808404420089,1.029594551782413,0.4412481686048016,1.4963274977063807,6.6027788976518975,37.893543742909245,15.438065627033286,4.996496718588011,31.43636395528197,19.462553,30.106844,12.902739,43.754795,193.07487,1108.0624,451.43152,146.10484,919.24506
France,FRA,2014.0,0.751277425237378,1.1607577164983776,0.5727951840703658,1.670899699336129,6.085760560472286,40.57030688612118,13.553977082311722,3.83316854005964,31.801056905892928,21.012054,32.464577,16.020185,46.73245,170.2092,1134.688,379.08353,107.207726,889.4258
France,FRA,2015.0,0.8046974021588669,1.1603369759563835,0.6930407264965709,2.0372023128145416,5.205746920542563,40.0523186558621,14.439342584716789,3.624024352469296,31.983290068982885,22.710756,32.747875,19.5595,57.495407,146.92038,1130.3857,407.51764,102.279854,902.6557
France,FRA,2016.0,0.8902318409136594,1.1913441028355118,0.7903900178956224,2.0626725260948984,5.800760674047118,37.4534934711832,16.102225974058552,3.5984668647561917,32.110414528215244,24.618937,32.946053,21.857859,57.042225,160.41727,1035.7585,445.29938,99.513885,887.9982
France,FRA,2017.0,0.955351380706332,1.2052446415438771,0.8793263877235163,2.37095498143517,4.730034477735618,36.92721740829994,16.24936867336919,3.9582357511399393,32.72426629804642,26.319157,33.203514,24.22473,65.31789,130.30862,1017.31494,447.65695,109.04619,901.52704
France,FRA,2018.0,0.9891912494911884,1.1769954225931134,0.9797542061087372,2.706564623264058,6.063332374445297,37.59072035400187,15.36000675085556,3.592911300618805,31.540523718621376,27.58811,32.825886,27.324915,75.4849,169.10368,1048.3887,428.38385,100.20472,879.65137
France,FRA,2019.0,1.0264135333679856,1.2522723205667068,1.124850916453077,3.342847852839157,5.410666149267043,36.97615242133188,15.995984077459193,2.9097359700165324,31.961076758698432,28.0166,34.181557,30.70351,91.245125,147.68752,1009.28723,436.6204,79.423065,872.3976
France,FRA,2020.0,1.152243318227576,1.2616870357628331,1.3680504631834844,4.295862018303749,6.638303547549212,36.52849664703467,16.624364869176663,2.293262861353203,29.8377292394086,28.128174,30.799877,33.396385,104.86913,162.05202,891.7213,405.82837,55.982357,728.38855
France,FRA,2021.0,1.1366517541024503,1.3432855340053718,1.5012842148469587,3.730777068878752,5.917438361774098,36.726907956073205,16.595073306167343,2.893340218302407,30.155241585849435,29.480482,34.839787,38.93768,96.76236,153.47615,952.5582,430.41394,75.04239,782.11383
France,FRA,2022.0,1.3515698401163656,1.7482922395560658,2.1714067754685384,4.299056409391395,5.021331073561074,32.07908612157222,16.693831714702796,2.8025731667209186,33.8328526589106,31.066639,40.18554,49.91108,98.816376,115.41829,737.35693,383.71768,64.418816,777.6683
France,FRA,2023.0,1.2871814961592634,1.6123237661199328,2.401355803925711,5.6463583304825775,5.992957507705095,35.02980379082312,14.071178994732527,2.051934842017324,31.906905468034463,30.977734,38.802715,57.79182,135.88712,144.22849,843.0388,338.64163,49.38254,767.8821
Germany,DEU,2000.0,0.2721416116872336,0.0644219606768786,0.0,0.7043664535695007,1.8461816116529903,12.06714975930544,20.79259281032976,24.875907629244857,39.37723816353335,10.853495,2.5692632,0.0,28.091396,73.62903,481.25955,829.24585,992.09576,1570.4348
Germany,DEU,2001.0,0.4085720843494948,0.0885360906127386,0.0072309474862975,0.7592492805379137,1.677579377714901,11.88648729899298,21.524124296434717,24.48893025378185,39.15929037008912,16.599463,3.5970435,0.29377887,30.846773,68.15668,482.9241,874.48193,994.93604,1590.9633
Germany,DEU,2002.0,0.5092601846947679,0.1408941735356171,0.0145515272966068,1.149570550243152,1.724355925072514,11.50892675486853,21.764408733988866,24.855874815348063,38.33215733495187,20.430107,5.6522837,0.58376694,46.117584,69.17638,461.70624,873.12775,997.1488,1537.7799
Germany,DEU,2003.0,0.7122835021180888,0.2019432970790734,0.0226342217908976,1.3802536036338715,1.324875442307883,11.453848955584068,22.035310563641065,25.27433674952228,37.59451366432277,28.565922,8.098877,0.90773886,55.354668,53.133743,459.35327,883.7197,1013.6199,1507.717
Germany,DEU,2004.0,0.8466722052682374,0.2692186509332994,0.0400280001482134,1.8698179447209495,1.490861454544626,11.520798512267556,22.150478496800613,24.641804287917843,37.170320447398666,33.95065,10.79538,1.60508,74.9777,59.78195,461.9717,888.2105,988.11,1490.4901
Germany,DEU,2005.0,1.1847908810479693,0.503196388399459,0.0945165212228331,2.0069586734839886,1.4190485310739536,11.30524391343184,22.78308408484532,23.85753828775416,36.84562271874048,46.94894,19.939837,3.7453449,79.52845,56.231716,447.98557,902.8105,945.3872,1460.0576
Germany,DEU,2006.0,1.4879194836017198,0.7827603673859143,0.1586466696779361,2.1940169644215204,1.4030250323229412,11.248444330936614,22.648480823630823,24.205257733264773,35.87144859475776,60.445045,31.798754,6.4448414,89.129456,56.996304,456.95532,920.0689,983.3112,1457.237
Germany,DEU,2007.0,2.018249571050307,0.928396549218104,0.2278264193087246,2.94184409944157,1.53748338325768,9.79398323826818,22.765619379227505,25.897177114759824,33.8894202454681,78.579,36.146408,8.870247,114.538445,59.860737,381.32123,886.36194,1008.28674,1319.4586
Germany,DEU,2008.0,2.274119151185778,0.8060477695818101,0.3219521304940872,2.955632090646723,1.4599971009587311,10.196041259921778,22.74668880141624,23.6820133534343,35.55750834236056,89.479,31.71529,12.667742,116.29426,57.446014,401.1802,895.0063,931.8082,1399.0693
Germany,DEU,2009.0,2.671671426910001,0.8534958848952632,0.5079132150230452,2.9816737989515243,1.439478192033093,9.793701723280853,22.86729145413404,22.596211634638877,36.28856267013331,98.64287,31.512589,18.753061,110.08871,53.1481,361.60092,844.30115,834.2924,1339.8384
Germany,DEU,2010.0,2.816819528221252,0.8198851118134284,0.8630865836706837,2.781024835443099,1.5116821507971812,9.730879492213331,22.89258685184469,23.29443587377966,35.28959957221667,108.36731,31.542221,33.204247,106.990234,58.1567,374.36166,880.71246,896.1722,1357.6443
Germany,DEU,2011.0,3.175019103141301,0.8852601979410758,1.486241806941976,3.7066459563352905,1.313760152102344,7.702849777321122,21.791907531633395,24.54575649565656,35.392558978926935,117.811775,32.84833,55.148262,137.53824,48.748184,285.82077,808.6072,910.7911,1313.2709
Germany,DEU,2012.0,3.6678411955946255,0.9301790013159736,1.9492809576827617,3.766783060843677,1.5856494602319076,6.956406525874122,21.56083414365487,24.882908726996284,34.70011692780578,137.98111,34.992554,73.330315,141.70322,59.650803,261.69418,811.1005,936.07416,1305.3893
Germany,DEU,2013.0,3.760968950899166,0.80940426378047,2.1572870460924256,3.7153863693064944,1.6202372662075135,6.577262247029752,21.965608796908587,24.903562661701816,34.49028239807378,145.49373,31.311943,83.45502,143.73036,62.679157,254.44252,849.74335,963.3986,1334.2625
Germany,DEU,2014.0,4.161214421617962,0.8848307725164536,2.5881422715520084,4.271003905888986,1.4300931297890898,6.805087610904813,19.915303615612107,24.95361223151953,34.99071204059905,154.40039,32.831333,96.032104,158.47409,53.0631,252.50037,738.9503,925.89496,1298.318
Germany,DEU,2015.0,4.258188878967371,0.8140520389848557,2.7120183344626163,5.742561574679976,1.3516644676059983,6.273467274783588,20.3534684710406,24.20232055980588,34.29225839966912,160.99615,30.778166,102.53761,217.1182,51.104538,237.191,769.5361,915.0558,1296.5422
Germany,DEU,2016.0,4.24380607421042,0.8030987060185795,2.617209340246691,5.569758354981478,1.431813315374877,5.659711339064865,22.097052715011507,23.16663547684804,34.41091467824354,163.02374,30.850645,100.53882,213.95955,55.00241,217.41505,848.8475,889.935,1321.8785
Germany,DEU,2017.0,4.191090082222003,0.8071781085924342,2.6530539331781315,7.234313403832995,1.3791964311092098,5.01306035333864,22.56570512284653,21.49951225913737,34.656890305742685,162.95517,31.384161,103.154274,281.27975,53.624996,194.91447,877.3847,835.9297,1347.5061
Germany,DEU,2018.0,4.292739650103754,0.8637973931994277,3.0957882271408472,7.680167419310921,1.23587052419112,5.094492429524588,22.66576441048009,21.29771786694895,33.773662079100305,162.59535,32.717903,117.25863,290.90036,46.810852,192.9632,858.5072,806.68994,1279.2391
Germany,DEU,2019.0,4.3442400551372,0.8704068066267145,3.2261563930160206,8.981528811278874,1.4076488561965357,5.139337858927305,24.164248288690413,16.894313041563013,34.97211988856393,160.51271,32.160137,119.20131,331.8531,52.01037,189.8903,892.83026,624.2178,1292.1638
Germany,DEU,2020.0,4.737739468957914,1.1403122181476513,3.774542723395022,10.074040665436632,1.3972275777708192,4.71139826498844,25.29340241043353,14.950180924720328,33.92115574614967,163.16216,39.271008,129.9908,346.93808,48.11887,162.255,871.07495,514.8666,1168.2046
Germany,DEU,2021.0,4.525668859211549,0.9842693868525254,3.642372364971125,8.463458366646405,1.4511477244030044,4.897144920201915,25.88120405371475,17.546065224910887,32.608669099087855,160.416,34.888226,129.10684,299.99414,51.437107,173.58327,917.38025,621.9345,1155.8407
Germany,DEU,2022.0,4.850321204937539,1.0237646781234395,4.606523676830193,9.534488300564536,1.346281511297326,2.5442568468682896,22.72039747786123,18.803405267942928,34.57056103557453,165.54147,34.94109,157.22066,325.4121,45.94859,86.83549,775.4472,641.76025,1179.8933
Germany,DEU,2023.0,4.979927615483941,1.141347245087072,5.01706790724029,11.646308365614502,1.609549781078617,0.567505412229405,23.872100942904797,16.002973626205506,35.163219104155864,157.84128,36.175568,159.01846,369.13553,51.01548,17.987366,756.6381,507.2222,1114.5157
Greece,GRC,2000.0,0.0,0.0,0.0,0.3574841708261969,2.9272482456714406,0.0,5.254460461308296,28.132210087111098,63.32859703508296,0.0,0.0,0.0,1.3336022,10.920161,0.0,19.601875,104.9478,236.24866
Greece,GRC,2001.0,0.0670657556598628,0.0,0.0,0.5906432409947115,1.6383320322528003,0.0,5.144540412434682,28.84807893060316,63.71133962805477,0.25218415,0.0,0.0,2.2209675,6.1605415,0.0,19.344769,108.47605,239.5707
Greece,GRC,2002.0,0.1068674935899179,0.0,0.0,0.5048645195006285,2.1714602446455378,0.0,5.527834114114363,27.72948847520552,63.95948515294404,0.40221778,0.0,0.0,1.9001614,8.172737,0.0,20.80514,104.36563,240.72467
Greece,GRC,2003.0,0.0841496010351395,0.0,0.0,0.7433861782007081,3.470106536238442,0.0,5.904907293232187,26.342770312831803,63.45468007846173,0.33518136,0.0,0.0,2.9610264,13.821991,0.0,23.520193,104.92748,252.75017
Greece,GRC,2004.0,0.0995282218107535,0.0,0.0005607983551113,0.8109975017280541,3.380765577225446,0.0,6.492372474398924,27.008861449391866,62.20691397708985,0.3963536,0.0,0.0022332806,3.2296546,13.463303,0.0,25.854729,107.55803,247.72807
Greece,GRC,2005.0,0.0970747471053012,0.0,0.0006828806731422,0.9074874821338806,3.595332392394408,0.0,6.51453953837443,26.550690625370688,62.33419233394815,0.38791665,0.0,0.0027288331,3.6263757,14.367169,0.0,26.0325,106.09819,249.09126
Greece,GRC,2006.0,0.0885740432973133,0.1274392875379058,0.0009588294416428,1.175608489685506,4.057288814132903,0.0,7.462329011404714,23.75541454569185,63.332386978808174,0.36431026,0.5241653,0.003943722,4.835347,16.687868,0.0,30.692999,97.70742,260.48984
Greece,GRC,2007.0,0.140065567510475,0.2303824508042688,0.000957486178726,1.2258519734779465,1.7473595398461246,0.0,9.268576866935526,24.565707601536733,62.8210985137102,0.5873655,0.9661097,0.004015222,5.140615,7.327559,0.0,38.867813,103.01639,263.44052
Greece,GRC,2008.0,0.1484134249579708,0.1897805230701577,0.0035748313163976,1.5307043060900305,2.2614330944519367,0.0,10.940576616756124,23.55995319307309,61.36556401028428,0.6108475,0.7811083,0.014713472,6.3001504,9.307721,0.0,45.02978,96.96925,252.5715
Greece,GRC,2009.0,0.175211404675145,0.2229801832398568,0.0352261139308711,1.7916008172421702,3.7709978458003737,0.0,9.539082070428671,24.724705191499744,59.74019637318317,0.6945342,0.8838886,0.13963555,7.1018667,14.9481535,0.0,37.812714,98.008194,236.80884
Greece,GRC,2010.0,0.1602693020779813,0.3829358807098562,0.1156973326616587,1.990486931488377,5.482219709005762,0.0,10.95017814069082,24.17984904153999,56.73836366182555,0.6065189,1.4491724,0.43784192,7.532746,20.746767,0.0,41.439564,91.50558,214.71916
Greece,GRC,2011.0,0.1778139698692639,0.3238737771645802,0.4534627402509603,2.463222875942811,2.980306873592321,0.0,13.762993864098055,24.73830104245932,55.10002485662269,0.6601958,1.2024933,1.6836371,9.145566,11.065419,0.0,51.09987,91.84949,204.57788
Greece,GRC,2012.0,0.1867003325257777,0.4148766368480457,1.3297375818307076,3.022279267643844,3.4480248945747243,0.0,13.445282213475224,27.09944384790621,51.05365522519547,0.652148,1.4491724,4.6448,10.556882,12.04402,0.0,46.96464,94.6589,178.33144
Greece,GRC,2013.0,0.2104217704260985,0.4922519271032504,3.028479309811711,3.436113632882692,5.268911751523564,0.0,12.626171583867556,24.75187000171027,50.18578002267485,0.69082165,1.6160794,9.942598,11.280875,17.298012,0.0,41.45214,81.26121,164.76158
Greece,GRC,2014.0,0.2277296172889223,0.5707834053376544,3.3362280825013286,3.245332429142908,3.9401788189759497,0.0,10.26370307002595,25.363890726792544,53.05215384993475,0.70120275,1.7575004,10.272587,9.99271,12.132213,0.0,31.60299,78.09801,163.353
Greece,GRC,2015.0,0.236992119652045,0.5934772095589872,3.3688912739076584,3.9920931021350334,5.268223141644633,0.0,10.947708085321857,20.993246237051157,54.59936883072862,0.73875916,1.8500055,10.501612,12.444276,16.422268,0.0,34.126534,65.440796,170.19884
Greece,GRC,2016.0,0.285152889407765,0.6294029053652493,3.426791443437076,4.487325064300721,4.833292007497987,0.0,14.469403629208044,16.51248463262594,55.35614742815723,0.87539834,1.9322205,10.519997,13.775757,14.83785,0.0,44.420002,50.69211,169.93929
Greece,GRC,2017.0,0.3071635749330363,0.6024083666029797,3.296886072557837,4.5734486854336405,3.272990311878695,0.0,16.626457460650386,17.312294020185572,54.00835150775785,0.9896728,1.9409436,10.6224785,14.735529,10.545487,0.0,53.57,55.779747,174.01346
Greece,GRC,2018.0,0.3093740318537054,0.6034652734199997,3.094751224277671,5.143635909161914,4.68904647112768,0.0,16.1852908905739,16.902400144559277,53.07203605502586,1.0025755,1.9556247,10.029031,16.668766,15.195597,0.0,52.450996,54.774902,171.98833
Greece,GRC,2019.0,0.4049869336931708,0.7121968298170781,3.683779703861788,6.044385776433675,3.326996692221024,0.0,18.17144539121715,11.731408839835831,55.92479983292027,1.2833521,2.2568612,11.6734295,19.15389,10.5428295,0.0,57.583,37.175343,177.21858
Greece,GRC,2020.0,0.5227676365238351,0.8627609325012613,4.2168143841767165,8.828483753822827,3.170715050631778,0.0,22.901317634056294,7.688891627549879,51.80824898073741,1.4478369,2.3894691,11.678725,24.451025,8.781489,0.0,63.426598,21.294855,143.48611
Greece,GRC,2021.0,0.5267351103212184,0.8550618334676823,4.5416425824278,9.066873244698709,5.105964632447583,0.0,23.072643678073536,6.580362229541769,50.25071668902171,1.5935644,2.5868716,13.740113,27.430574,15.4473915,0.0,69.8031,19.907978,152.02661
Greece,GRC,2022.0,0.5784583711099329,0.9176519975549132,5.921724862544791,9.026636785302024,3.1975203596102717,0.0,19.71352753654955,5.865624006815769,54.77885608051275,1.8183113,2.8845239,18.614199,28.3741,10.051004,0.0,61.967,18.437853,172.19046
Greece,GRC,2023.0,0.7342490936306543,0.9414353232644468,7.234674589980465,9.374742312755616,3.359735409789755,0.0,17.636091576768965,4.332893645405241,56.38617804840485,2.2407887,2.8730817,22.078852,28.609932,10.253274,0.0,53.822,13.223168,172.0799
Hungary,HUN,2000.0,0.0738930371044723,0.0,0.0,0.0,0.1874429873282863,14.328929463471638,39.99541819405352,16.02303886969938,29.3912774483427,0.20749334,0.0,0.0,0.0,0.5263442,40.235962,112.30805,44.99306,82.53138
Hungary,HUN,2001.0,0.0776841976614415,0.0,0.0,0.001021323136397,0.1899667805256558,13.844340795750048,43.30512499799565,14.861954941454847,27.719906963475964,0.22345416,0.0,0.0,0.0029377777,0.5464286,39.822456,124.56472,42.749565,79.73473
Hungary,HUN,2002.0,0.0477275531133913,0.0,0.0,0.0010390554855181,0.2015768564613548,13.912171728941363,44.75657456166847,14.683193533733368,26.397716710596544,0.1340725,0.0,0.0,0.0029188332,0.5662539,39.080982,125.72666,41.246876,74.154396
Hungary,HUN,2003.0,0.1807202196185656,0.0,0.0,0.004079123072868,0.1743824146659285,10.777070234287972,48.60793888472256,14.8426139291268,25.41319519450532,0.513945,0.0,0.0,0.0116005,0.4959211,30.648598,138.23471,42.21048,72.27185
Hungary,HUN,2004.0,0.8010155245830757,0.0,0.0,0.0059841864481486,0.2044596355770803,11.403448068425988,47.14458783045594,13.852583277278068,26.587921477231703,2.3143482,0.0,0.0,0.017289916,0.5907386,32.947613,136.21333,40.02382,76.81962
Hungary,HUN,2005.0,1.7179698920006683,0.00966406199498,0.0,0.0092944758024604,0.1877481764633869,12.338450591649591,45.6549476855837,11.55346729479858,28.528457821706628,5.2926745,0.029772777,0.0,0.028634166,0.57840943,38.01196,140.65251,35.593605,87.88969
Hungary,HUN,2006.0,1.3358071953117836,0.0418981509015053,0.0,0.0405059531557556,0.1752116524751495,12.167903907825504,44.11109802978192,11.82840375100472,30.29917135954366,4.0349464,0.12655778,0.0,0.1223525,0.52924526,36.754436,133.24222,35.72894,91.52184
Hungary,HUN,2007.0,1.6738201861517878,0.1117868054965047,0.0,0.1043453428273132,0.1992046853172122,13.359987709225042,41.765609787075256,12.18929735711641,30.59594812679046,4.989415,0.33322024,0.0,0.31103832,0.59380025,39.824184,124.49722,36.334526,91.20208
Hungary,HUN,2008.0,2.1049899152163185,0.6465246293103948,0.0009561378528035,0.1960084306331547,0.2036575862632904,13.595614851640136,41.79107226393291,12.008963380686996,29.452212804463983,6.1864915,1.9001132,0.0028100556,0.5760619,0.5985425,39.957035,122.822495,35.293922,86.55902
Hungary,HUN,2009.0,2.73344874337369,0.7156512225596761,0.0010241441296955,0.3389905216935117,0.2335040122494481,15.160071189996184,39.03224162945906,10.897906755131316,30.88716178140744,7.453797,1.9514977,0.002792722,0.92438775,0.6367383,41.339752,106.436386,29.717325,84.2257
Hungary,HUN,2010.0,2.639229319844284,0.7267906381152079,0.00099903072276,0.5264894085839331,0.1878178734935746,15.1095387518189,41.08821276017431,11.269142741138706,28.451779476108324,7.332493,2.019221,0.0027755776,1.46273,0.52180886,41.978386,114.15417,31.308727,79.04674
Hungary,HUN,2011.0,2.202263832106951,0.6838472264230795,0.0010237567113799,0.6408714627019538,0.2272739190448832,15.408850267900222,40.500879993289374,11.707494602759956,28.62749493906221,5.9343076,1.8427219,0.0027586555,1.7269177,0.61242133,41.5213,109.13528,31.54748,77.140785
