state_code,year,month,value,country
33,1902,8,68.5,Ohio
33,1902,9,63.2,Ohio
33,1902,10,54.0,Ohio
33,1902,11,47.6,Ohio
33,1902,12,28.7,Ohio
33,1903,1,25.8,Ohio
33,1903,2,29.2,Ohio
33,1903,3,45.9,Ohio
33,1903,4,49.3,Ohio
33,1903,5,63.8,Ohio
33,1903,6,64.1,Ohio
33,1903,7,72.8,Ohio
33,1903,8,70.4,Ohio
33,1903,9,65.1,Ohio
33,1903,10,52.9,Ohio
33,1903,11,36.2,Ohio
33,1903,12,22.6,Ohio
33,1904,1,19.4,Ohio
33,1904,2,22.2,Ohio
33,1904,3,38.7,Ohio
33,1904,4,43.6,Ohio
33,1904,5,60.5,Ohio
33,1904,6,68.2,Ohio
33,1904,7,71.2,Ohio
33,1904,8,68.4,Ohio
33,1904,9,65.0,Ohio
33,1904,10,51.4,Ohio
33,1904,11,39.4,Ohio
33,1904,12,27.0,Ohio
33,1905,1,21.3,Ohio
33,1905,2,19.8,Ohio
33,1905,3,41.7,Ohio
33,1905,4,48.0,Ohio
33,1905,5,60.8,Ohio
33,1905,6,69.2,Ohio
33,1905,7,73.0,Ohio
33,1905,8,71.4,Ohio
33,1905,9,64.8,Ohio
33,1905,10,51.7,Ohio
33,1905,11,38.5,Ohio
33,1905,12,31.8,Ohio
33,1906,1,34.3,Ohio
33,1906,2,26.4,Ohio
33,1906,3,30.3,Ohio
33,1906,4,51.5,Ohio
33,1906,5,61.2,Ohio
33,1906,6,69.5,Ohio
33,1906,7,71.9,Ohio
33,1906,8,74.2,Ohio
33,1906,9,68.4,Ohio
33,1906,10,51.7,Ohio
33,1906,11,40.1,Ohio
33,1906,12,31.2,Ohio
33,1907,1,31.2,Ohio
33,1907,2,25.4,Ohio
33,1907,3,45.0,Ohio
33,1907,4,41.6,Ohio
33,1907,5,54.5,Ohio
33,1907,6,65.2,Ohio
33,1907,7,72.4,Ohio
33,1907,8,68.8,Ohio
33,1907,9,65.1,Ohio
33,1907,10,48.1,Ohio
33,1907,11,37.9,Ohio
33,1907,12,32.1,Ohio
33,1908,1,27.7,Ohio
33,1908,2,26.9,Ohio
33,1908,3,42.4,Ohio
33,1908,4,50.2,Ohio
33,1908,5,62.4,Ohio
33,1908,6,68.9,Ohio
33,1908,7,73.7,Ohio
33,1908,8,70.6,Ohio
33,1908,9,67.3,Ohio
33,1908,10,53.0,Ohio
33,1908,11,40.7,Ohio
33,1908,12,32.1,Ohio
33,1909,1,31.0,Ohio
33,1909,2,34.0,Ohio
33,1909,3,36.2,Ohio
33,1909,4,48.3,Ohio
33,1909,5,58.6,Ohio
33,1909,6,69.9,Ohio
33,1909,7,70.5,Ohio
33,1909,8,71.4,Ohio
33,1909,9,62.7,Ohio
33,1909,10,47.7,Ohio
33,1909,11,48.0,Ohio
33,1909,12,24.4,Ohio
33,1910,1,26.4,Ohio
33,1910,2,24.8,Ohio
33,1910,3,47.0,Ohio
33,1910,4,50.7,Ohio
33,1910,5,55.8,Ohio
33,1910,6,65.6,Ohio
33,1910,7,73.7,Ohio
33,1910,8,70.8,Ohio
33,1910,9,65.9,Ohio
33,1910,10,55.6,Ohio
33,1910,11,34.9,Ohio
33,1910,12,24.3,Ohio
33,1911,1,31.5,Ohio
33,1911,2,33.8,Ohio
33,1911,3,36.5,Ohio
33,1911,4,46.9,Ohio
33,1911,5,66.0,Ohio
33,1911,6,70.6,Ohio
33,1911,7,73.7,Ohio
33,1911,8,72.0,Ohio
33,1911,9,67.1,Ohio
33,1911,10,52.2,Ohio
33,1911,11,36.5,Ohio
33,1911,12,35.2,Ohio
33,1912,1,16.6,Ohio
33,1912,2,21.4,Ohio
33,1912,3,31.8,Ohio
33,1912,4,51.3,Ohio
33,1912,5,62.2,Ohio
33,1912,6,66.3,Ohio
33,1912,7,73.3,Ohio
33,1912,8,68.6,Ohio
33,1912,9,66.7,Ohio
33,1912,10,53.5,Ohio
33,1912,11,41.0,Ohio
33,1912,12,32.8,Ohio
33,1913,1,34.5,Ohio
33,1913,2,25.9,Ohio
33,1913,3,39.2,Ohio
33,1913,4,49.2,Ohio
33,1913,5,59.9,Ohio
33,1913,6,69.3,Ohio
33,1913,7,74.3,Ohio
33,1913,8,72.9,Ohio
33,1913,9,63.5,Ohio
33,1913,10,52.9,Ohio
33,1913,11,43.3,Ohio
33,1913,12,33.3,Ohio
33,1914,1,31.9,Ohio
33,1914,2,21.0,Ohio
33,1914,3,34.6,Ohio
33,1914,4,49.0,Ohio
33,1914,5,61.5,Ohio
33,1914,6,70.7,Ohio
33,1914,7,73.6,Ohio
33,1914,8,72.0,Ohio
33,1914,9,62.7,Ohio
33,1914,10,55.7,Ohio
33,1914,11,40.6,Ohio
33,1914,12,25.7,Ohio
33,1915,1,24.6,Ohio
33,1915,2,34.1,Ohio
33,1915,3,31.7,Ohio
33,1915,4,53.6,Ohio
33,1915,5,57.2,Ohio
33,1915,6,66.1,Ohio
33,1915,7,71.0,Ohio
33,1915,8,66.7,Ohio
33,1915,9,66.2,Ohio
33,1915,10,53.9,Ohio
33,1915,11,42.9,Ohio
33,1915,12,29.0,Ohio
33,1916,1,33.8,Ohio
33,1916,2,25.3,Ohio
33,1916,3,33.3,Ohio
33,1916,4,48.0,Ohio
33,1916,5,61.4,Ohio
33,1916,6,64.0,Ohio
33,1916,7,76.3,Ohio
33,1916,8,73.4,Ohio
33,1916,9,62.7,Ohio
33,1916,10,51.6,Ohio
33,1916,11,41.1,Ohio
33,1916,12,27.5,Ohio
33,1917,1,26.4,Ohio
33,1917,2,24.5,Ohio
33,1917,3,38.1,Ohio
33,1917,4,47.7,Ohio
33,1917,5,53.4,Ohio
33,1917,6,66.3,Ohio
33,1917,7,71.7,Ohio
33,1917,8,70.4,Ohio
33,1917,9,60.9,Ohio
33,1917,10,45.5,Ohio
33,1917,11,37.2,Ohio
33,1917,12,20.0,Ohio
33,1918,1,13.0,Ohio
33,1918,2,29.9,Ohio
33,1918,3,42.7,Ohio
33,1918,4,47.6,Ohio
33,1918,5,65.7,Ohio
33,1918,6,68.0,Ohio
33,1918,7,70.7,Ohio
33,1918,8,75.9,Ohio
33,1918,9,57.4,Ohio
33,1918,10,55.3,Ohio
33,1918,11,40.8,Ohio
33,1918,12,38.0,Ohio
33,1919,1,31.3,Ohio
33,1919,2,31.3,Ohio
33,1919,3,39.8,Ohio
33,1919,4,48.8,Ohio
33,1919,5,58.0,Ohio
33,1919,6,73.6,Ohio
33,1919,7,74.6,Ohio
33,1919,8,69.6,Ohio
33,1919,9,65.7,Ohio
33,1919,10,58.3,Ohio
33,1919,11,40.0,Ohio
33,1919,12,24.4,Ohio
33,1920,1,20.6,Ohio
33,1920,2,26.3,Ohio
33,1920,3,40.4,Ohio
33,1920,4,44.7,Ohio
33,1920,5,57.6,Ohio
33,1920,6,68.2,Ohio
33,1920,7,69.8,Ohio
33,1920,8,69.3,Ohio
33,1920,9,65.4,Ohio
33,1920,10,57.1,Ohio
33,1920,11,38.9,Ohio
33,1920,12,32.4,Ohio
33,1921,1,31.5,Ohio
33,1921,2,32.9,Ohio
33,1921,3,47.6,Ohio
33,1921,4,53.8,Ohio
33,1921,5,61.4,Ohio
33,1921,6,72.6,Ohio
33,1921,7,77.2,Ohio
33,1921,8,69.5,Ohio
33,1921,9,69.3,Ohio
33,1921,10,52.2,Ohio
33,1921,11,41.4,Ohio
33,1921,12,32.3,Ohio
33,1922,1,24.6,Ohio
33,1922,2,32.6,Ohio
33,1922,3,40.6,Ohio
33,1922,4,51.4,Ohio
33,1922,5,63.4,Ohio
33,1922,6,70.2,Ohio
33,1922,7,72.2,Ohio
33,1922,8,69.4,Ohio
33,1922,9,67.0,Ohio
33,1922,10,54.4,Ohio
33,1922,11,42.4,Ohio
33,1922,12,31.2,Ohio
33,1923,1,30.7,Ohio
33,1923,2,25.1,Ohio
33,1923,3,36.4,Ohio
33,1923,4,47.3,Ohio
33,1923,5,57.7,Ohio
33,1923,6,70.4,Ohio
33,1923,7,72.2,Ohio
33,1923,8,69.6,Ohio
33,1923,9,64.6,Ohio
33,1923,10,49.7,Ohio
33,1923,11,39.8,Ohio
33,1923,12,39.4,Ohio
33,1924,1,23.5,Ohio
33,1924,2,27.1,Ohio
33,1924,3,34.6,Ohio
33,1924,4,48.6,Ohio
33,1924,5,53.9,Ohio
33,1924,6,67.4,Ohio
33,1924,7,69.7,Ohio
33,1924,8,70.8,Ohio
33,1924,9,59.8,Ohio
33,1924,10,54.4,Ohio
33,1924,11,39.9,Ohio
33,1924,12,27.1,Ohio
33,1925,1,25.4,Ohio
33,1925,2,35.1,Ohio
33,1925,3,40.2,Ohio
33,1925,4,53.0,Ohio
33,1925,5,54.8,Ohio
33,1925,6,72.3,Ohio
33,1925,7,71.2,Ohio
33,1925,8,70.6,Ohio
33,1925,9,69.0,Ohio
33,1925,10,44.7,Ohio
33,1925,11,37.6,Ohio
33,1925,12,27.5,Ohio
33,1926,1,25.4,Ohio
33,1926,2,30.4,Ohio
33,1926,3,31.6,Ohio
33,1926,4,43.0,Ohio
33,1926,5,59.7,Ohio
33,1926,6,65.1,Ohio
33,1926,7,72.2,Ohio
33,1926,8,73.2,Ohio
33,1926,9,65.8,Ohio
33,1926,10,52.3,Ohio
33,1926,11,38.7,Ohio
33,1926,12,28.3,Ohio
33,1927,1,26.4,Ohio
33,1927,2,35.6,Ohio
33,1927,3,41.2,Ohio
33,1927,4,48.8,Ohio
33,1927,5,59.4,Ohio
33,1927,6,63.6,Ohio
33,1927,7,71.8,Ohio
33,1927,8,65.1,Ohio
33,1927,9,66.9,Ohio
33,1927,10,55.8,Ohio
33,1927,11,45.0,Ohio
33,1927,12,30.4,Ohio
33,1928,1,27.4,Ohio
33,1928,2,29.9,Ohio
33,1928,3,36.7,Ohio
33,1928,4,45.2,Ohio
33,1928,5,58.2,Ohio
33,1928,6,64.2,Ohio
33,1928,7,73.0,Ohio
33,1928,8,73.0,Ohio
33,1928,9,60.4,Ohio
33,1928,10,55.9,Ohio
33,1928,11,41.6,Ohio
33,1928,12,33.2,Ohio
33,1929,1,24.2,Ohio
33,1929,2,23.8,Ohio
33,1929,3,44.3,Ohio
33,1929,4,52.2,Ohio
33,1929,5,58.0,Ohio
33,1929,6,66.5,Ohio
33,1929,7,72.1,Ohio
33,1929,8,67.0,Ohio
33,1929,9,64.5,Ohio
33,1929,10,50.5,Ohio
33,1929,11,37.7,Ohio
33,1929,12,30.6,Ohio
33,1930,1,26.3,Ohio
33,1930,2,37.3,Ohio
33,1930,3,36.8,Ohio
33,1930,4,51.1,Ohio
33,1930,5,62.0,Ohio
33,1930,6,69.1,Ohio
33,1930,7,74.8,Ohio
33,1930,8,70.8,Ohio
33,1930,9,66.6,Ohio
33,1930,10,49.6,Ohio
33,1930,11,40.8,Ohio
33,1930,12,29.4,Ohio
33,1931,1,30.1,Ohio
33,1931,2,33.8,Ohio
33,1931,3,34.5,Ohio
33,1931,4,48.8,Ohio
33,1931,5,58.2,Ohio
33,1931,6,69.9,Ohio
33,1931,7,76.5,Ohio
33,1931,8,71.5,Ohio
33,1931,9,69.2,Ohio
33,1931,10,55.7,Ohio
33,1931,11,48.6,Ohio
33,1931,12,38.3,Ohio
33,1932,1,38.1,Ohio
33,1932,2,36.6,Ohio
33,1932,3,32.1,Ohio
33,1932,4,47.4,Ohio
33,1932,5,60.7,Ohio
33,1932,6,70.1,Ohio
33,1932,7,72.9,Ohio
33,1932,8,71.4,Ohio
33,1932,9,64.9,Ohio
33,1932,10,53.0,Ohio
33,1932,11,37.7,Ohio
33,1932,12,30.8,Ohio
33,1933,1,36.0,Ohio
33,1933,2,30.5,Ohio
33,1933,3,36.9,Ohio
33,1933,4,49.7,Ohio
33,1933,5,62.8,Ohio
33,1933,6,73.5,Ohio
33,1933,7,74.0,Ohio
33,1933,8,70.9,Ohio
33,1933,9,68.2,Ohio
33,1933,10,51.0,Ohio
33,1933,11,37.5,Ohio
33,1933,12,33.2,Ohio
33,1934,1,31.6,Ohio
33,1934,2,19.0,Ohio
33,1934,3,33.8,Ohio
33,1934,4,48.4,Ohio
33,1934,5,63.2,Ohio
33,1934,6,75.1,Ohio
33,1934,7,77.8,Ohio
33,1934,8,70.7,Ohio
33,1934,9,66.6,Ohio
33,1934,10,52.7,Ohio
33,1934,11,44.0,Ohio
33,1934,12,29.0,Ohio
33,1935,1,28.3,Ohio
33,1935,2,30.0,Ohio
33,1935,3,44.7,Ohio
33,1935,4,46.3,Ohio
33,1935,5,55.6,Ohio
33,1935,6,66.6,Ohio
33,1935,7,75.8,Ohio
33,1935,8,72.1,Ohio
33,1935,9,63.1,Ohio
33,1935,10,52.4,Ohio
33,1935,11,41.1,Ohio
33,1935,12,23.8,Ohio
33,1936,1,21.0,Ohio
33,1936,2,21.3,Ohio
33,1936,3,41.5,Ohio
33,1936,4,45.0,Ohio
33,1936,5,63.1,Ohio
33,1936,6,69.5,Ohio
33,1936,7,76.0,Ohio
33,1936,8,74.8,Ohio
33,1936,9,68.2,Ohio
33,1936,10,52.8,Ohio
33,1936,11,36.4,Ohio
33,1936,12,34.0,Ohio
33,1937,1,34.5,Ohio
33,1937,2,30.3,Ohio
33,1937,3,33.5,Ohio
33,1937,4,48.5,Ohio
33,1937,5,59.6,Ohio
33,1937,6,68.9,Ohio
33,1937,7,72.3,Ohio
33,1937,8,73.6,Ohio
33,1937,9,61.8,Ohio
33,1937,10,50.2,Ohio
33,1937,11,37.8,Ohio
33,1937,12,27.5,Ohio
33,1938,1,28.3,Ohio
33,1938,2,36.2,Ohio
33,1938,3,44.5,Ohio
33,1938,4,51.6,Ohio
33,1938,5,60.4,Ohio
33,1938,6,67.3,Ohio
33,1938,7,73.3,Ohio
33,1938,8,73.5,Ohio
33,1938,9,64.5,Ohio
33,1938,10,54.2,Ohio
33,1938,11,42.4,Ohio
33,1938,12,31.3,Ohio
33,1939,1,31.6,Ohio
33,1939,2,31.6,Ohio
33,1939,3,39.3,Ohio
33,1939,4,46.0,Ohio
33,1939,5,62.8,Ohio
33,1939,6,71.7,Ohio
33,1939,7,72.0,Ohio
33,1939,8,71.6,Ohio
33,1939,9,68.9,Ohio
33,1939,10,54.4,Ohio
33,1939,11,38.4,Ohio
33,1939,12,33.6,Ohio
33,1940,1,15.0,Ohio
33,1940,2,28.4,Ohio
33,1940,3,34.0,Ohio
33,1940,4,45.4,Ohio
33,1940,5,57.8,Ohio
33,1940,6,69.8,Ohio
33,1940,7,73.2,Ohio
33,1940,8,71.7,Ohio
33,1940,9,61.6,Ohio
33,1940,10,53.0,Ohio
33,1940,11,39.0,Ohio
33,1940,12,35.7,Ohio
33,1941,1,28.0,Ohio
33,1941,2,25.8,Ohio
33,1941,3,31.7,Ohio
33,1941,4,54.1,Ohio
33,1941,5,62.3,Ohio
33,1941,6,70.0,Ohio
33,1941,7,74.2,Ohio
33,1941,8,70.3,Ohio
33,1941,9,67.5,Ohio
33,1941,10,56.8,Ohio
33,1941,11,41.9,Ohio
33,1941,12,35.8,Ohio
33,1942,1,26.6,Ohio
33,1942,2,25.4,Ohio
33,1942,3,40.5,Ohio
33,1942,4,53.0,Ohio
33,1942,5,61.8,Ohio
33,1942,6,70.5,Ohio
33,1942,7,73.8,Ohio
33,1942,8,70.0,Ohio
33,1942,9,63.5,Ohio
33,1942,10,53.8,Ohio
33,1942,11,41.9,Ohio
33,1942,12,26.6,Ohio
33,1943,1,28.0,Ohio
33,1943,2,30.7,Ohio
33,1943,3,35.8,Ohio
33,1943,4,44.7,Ohio
33,1943,5,60.5,Ohio
33,1943,6,74.1,Ohio
33,1943,7,73.6,Ohio
33,1943,8,71.3,Ohio
33,1943,9,61.5,Ohio
33,1943,10,50.8,Ohio
33,1943,11,37.8,Ohio
33,1943,12,28.0,Ohio
33,1944,1,30.6,Ohio
33,1944,2,31.9,Ohio
33,1944,3,35.5,Ohio
33,1944,4,47.4,Ohio
33,1944,5,66.2,Ohio
33,1944,6,72.6,Ohio
33,1944,7,73.6,Ohio
33,1944,8,72.7,Ohio
33,1944,9,64.0,Ohio
33,1944,10,51.8,Ohio
33,1944,11,41.0,Ohio
33,1944,12,24.7,Ohio
33,1945,1,20.1,Ohio
33,1945,2,29.7,Ohio
33,1945,3,48.7,Ohio
33,1945,4,52.1,Ohio
33,1945,5,55.5,Ohio
33,1945,6,67.0,Ohio
33,1945,7,71.3,Ohio
33,1945,8,70.6,Ohio
33,1945,9,66.9,Ohio
33,1945,10,50.8,Ohio
33,1945,11,41.7,Ohio
33,1945,12,24.3,Ohio
33,1946,1,29.5,Ohio
33,1946,2,31.7,Ohio
33,1946,3,49.1,Ohio
33,1946,4,49.7,Ohio
33,1946,5,58.4,Ohio
33,1946,6,68.3,Ohio
33,1946,7,72.2,Ohio
33,1946,8,66.2,Ohio
33,1946,9,64.7,Ohio
33,1946,10,56.1,Ohio
33,1946,11,44.6,Ohio
33,1946,12,34.1,Ohio
33,1947,1,32.9,Ohio
33,1947,2,21.8,Ohio
33,1947,3,31.6,Ohio
33,1947,4,49.8,Ohio
33,1947,5,57.3,Ohio
33,1947,6,67.2,Ohio
33,1947,7,68.8,Ohio
33,1947,8,76.4,Ohio
33,1947,9,65.3,Ohio
33,1947,10,59.6,Ohio
33,1947,11,37.6,Ohio
33,1947,12,30.2,Ohio
33,1948,1,19.2,Ohio
33,1948,2,29.3,Ohio
33,1948,3,40.7,Ohio
33,1948,4,53.6,Ohio
33,1948,5,58.2,Ohio
33,1948,6,68.9,Ohio
33,1948,7,73.6,Ohio
33,1948,8,70.7,Ohio
33,1948,9,65.6,Ohio
33,1948,10,49.0,Ohio
33,1948,11,45.1,Ohio
33,1948,12,33.4,Ohio
33,1949,1,34.8,Ohio
33,1949,2,35.0,Ohio
33,1949,3,39.2,Ohio
33,1949,4,47.7,Ohio
33,1949,5,61.7,Ohio
33,1949,6,72.6,Ohio
33,1949,7,76.8,Ohio
33,1949,8,71.9,Ohio
33,1949,9,59.5,Ohio
33,1949,10,57.4,Ohio
33,1949,11,40.6,Ohio
33,1949,12,33.9,Ohio
33,1950,1,37.3,Ohio
33,1950,2,30.9,Ohio
33,1950,3,34.3,Ohio
33,1950,4,44.2,Ohio
33,1950,5,61.2,Ohio
33,1950,6,67.4,Ohio
33,1950,7,70.2,Ohio
33,1950,8,68.5,Ohio
33,1950,9,62.6,Ohio
33,1950,10,56.0,Ohio
33,1950,11,35.8,Ohio
33,1950,12,24.0,Ohio
33,1951,1,29.5,Ohio
33,1951,2,29.6,Ohio
33,1951,3,38.1,Ohio
33,1951,4,47.5,Ohio
33,1951,5,61.2,Ohio
33,1951,6,69.0,Ohio
33,1951,7,72.6,Ohio
33,1951,8,70.0,Ohio
33,1951,9,62.7,Ohio
33,1951,10,55.2,Ohio
33,1951,11,34.7,Ohio
33,1951,12,30.1,Ohio
33,1952,1,32.6,Ohio
33,1952,2,33.0,Ohio
33,1952,3,37.2,Ohio
33,1952,4,50.0,Ohio
33,1952,5,59.0,Ohio
33,1952,6,73.4,Ohio
33,1952,7,75.6,Ohio
33,1952,8,70.8,Ohio
33,1952,9,63.9,Ohio
33,1952,10,47.7,Ohio
33,1952,11,42.1,Ohio
33,1952,12,33.5,Ohio
33,1953,1,32.9,Ohio
33,1953,2,33.7,Ohio
33,1953,3,40.3,Ohio
33,1953,4,46.3,Ohio
33,1953,5,63.1,Ohio
33,1953,6,71.8,Ohio
33,1953,7,73.6,Ohio
33,1953,8,71.7,Ohio
33,1953,9,64.7,Ohio
33,1953,10,55.2,Ohio
33,1953,11,41.9,Ohio
33,1953,12,32.7,Ohio
33,1954,1,29.3,Ohio
33,1954,2,36.7,Ohio
33,1954,3,35.9,Ohio
33,1954,4,55.2,Ohio
33,1954,5,56.0,Ohio
33,1954,6,71.3,Ohio
33,1954,7,72.6,Ohio
33,1954,8,70.3,Ohio
33,1954,9,66.8,Ohio
33,1954,10,54.6,Ohio
33,1954,11,40.2,Ohio
33,1954,12,30.4,Ohio
33,1955,1,26.3,Ohio
33,1955,2,30.4,Ohio
33,1955,3,39.4,Ohio
33,1955,4,55.2,Ohio
33,1955,5,62.3,Ohio
33,1955,6,65.6,Ohio
33,1955,7,76.8,Ohio
33,1955,8,74.6,Ohio
33,1955,9,66.4,Ohio
33,1955,10,53.2,Ohio
33,1955,11,37.6,Ohio
33,1955,12,27.7,Ohio
33,1956,1,25.2,Ohio
33,1956,2,32.5,Ohio
33,1956,3,36.8,Ohio
33,1956,4,46.7,Ohio
33,1956,5,59.3,Ohio
33,1956,6,69.0,Ohio
33,1956,7,71.6,Ohio
33,1956,8,70.5,Ohio
33,1956,9,61.1,Ohio
33,1956,10,56.4,Ohio
33,1956,11,40.7,Ohio
33,1956,12,37.8,Ohio
33,1957,1,22.8,Ohio
33,1957,2,34.0,Ohio
33,1957,3,38.1,Ohio
33,1957,4,51.5,Ohio
33,1957,5,60.6,Ohio
33,1957,6,70.2,Ohio
33,1957,7,72.6,Ohio
33,1957,8,70.3,Ohio
33,1957,9,64.4,Ohio
33,1957,10,49.2,Ohio
33,1957,11,40.9,Ohio
33,1957,12,34.6,Ohio
33,1958,1,26.0,Ohio
33,1958,2,22.4,Ohio
33,1958,3,35.2,Ohio
33,1958,4,50.2,Ohio
33,1958,5,58.8,Ohio
33,1958,6,64.9,Ohio
33,1958,7,72.5,Ohio
33,1958,8,69.5,Ohio
33,1958,9,63.9,Ohio
33,1958,10,52.3,Ohio
33,1958,11,42.7,Ohio
33,1958,12,21.8,Ohio
33,1959,1,23.7,Ohio
33,1959,2,30.7,Ohio
33,1959,3,36.6,Ohio
33,1959,4,50.4,Ohio
33,1959,5,64.5,Ohio
33,1959,6,69.3,Ohio
33,1959,7,73.1,Ohio
33,1959,8,74.8,Ohio
33,1959,9,67.3,Ohio
33,1959,10,52.9,Ohio
33,1959,11,37.5,Ohio
33,1959,12,34.4,Ohio
33,1960,1,30.3,Ohio
33,1960,2,27.9,Ohio
33,1960,3,25.4,Ohio
33,1960,4,53.3,Ohio
33,1960,5,57.9,Ohio
33,1960,6,67.6,Ohio
33,1960,7,70.2,Ohio
33,1960,8,72.3,Ohio
33,1960,9,67.0,Ohio
33,1960,10,52.8,Ohio
33,1960,11,42.2,Ohio
33,1960,12,23.6,Ohio
33,1961,1,22.0,Ohio
33,1961,2,33.9,Ohio
33,1961,3,41.7,Ohio
33,1961,4,43.9,Ohio
33,1961,5,55.6,Ohio
33,1961,6,66.5,Ohio
33,1961,7,71.9,Ohio
33,1961,8,71.0,Ohio
33,1961,9,68.5,Ohio
33,1961,10,54.6,Ohio
33,1961,11,41.3,Ohio
33,1961,12,29.4,Ohio
33,1962,1,24.1,Ohio
33,1962,2,28.4,Ohio
33,1962,3,35.7,Ohio
33,1962,4,48.2,Ohio
33,1962,5,66.2,Ohio
33,1962,6,69.7,Ohio
33,1962,7,70.8,Ohio
33,1962,8,70.7,Ohio
33,1962,9,61.1,Ohio
33,1962,10,54.0,Ohio
33,1962,11,39.6,Ohio
33,1962,12,24.6,Ohio
33,1963,1,19.2,Ohio
33,1963,2,21.2,Ohio
33,1963,3,40.8,Ohio
33,1963,4,50.0,Ohio
33,1963,5,57.6,Ohio
33,1963,6,68.8,Ohio
33,1963,7,71.7,Ohio
33,1963,8,67.6,Ohio
33,1963,9,62.0,Ohio
33,1963,10,58.6,Ohio
33,1963,11,43.6,Ohio
33,1963,12,20.9,Ohio
33,1964,1,28.9,Ohio
33,1964,2,26.6,Ohio
33,1964,3,38.5,Ohio
33,1964,4,51.3,Ohio
33,1964,5,63.1,Ohio
33,1964,6,69.6,Ohio
33,1964,7,73.5,Ohio
33,1964,8,69.2,Ohio
33,1964,9,64.3,Ohio
33,1964,10,49.4,Ohio
33,1964,11,44.0,Ohio
33,1964,12,32.1,Ohio
33,1965,1,26.6,Ohio
33,1965,2,27.9,Ohio
33,1965,3,33.2,Ohio
33,1965,4,48.6,Ohio
33,1965,5,65.8,Ohio
33,1965,6,68.3,Ohio
33,1965,7,70.4,Ohio
33,1965,8,69.4,Ohio
33,1965,9,66.3,Ohio
33,1965,10,50.6,Ohio
33,1965,11,42.2,Ohio
33,1965,12,35.9,Ohio
33,1966,1,22.0,Ohio
33,1966,2,28.6,Ohio
33,1966,3,40.3,Ohio
33,1966,4,47.4,Ohio
33,1966,5,55.5,Ohio
33,1966,6,69.6,Ohio
33,1966,7,74.3,Ohio
33,1966,8,69.6,Ohio
33,1966,9,61.4,Ohio
33,1966,10,49.3,Ohio
33,1966,11,41.4,Ohio
33,1966,12,30.2,Ohio
33,1967,1,31.6,Ohio
33,1967,2,25.1,Ohio
33,1967,3,39.0,Ohio
33,1967,4,51.7,Ohio
33,1967,5,55.0,Ohio
33,1967,6,71.1,Ohio
33,1967,7,70.4,Ohio
33,1967,8,67.8,Ohio
33,1967,9,60.2,Ohio
33,1967,10,52.2,Ohio
33,1967,11,36.4,Ohio
33,1967,12,33.4,Ohio
33,1968,1,22.1,Ohio
33,1968,2,23.7,Ohio
33,1968,3,40.0,Ohio
33,1968,4,51.4,Ohio
33,1968,5,56.8,Ohio
33,1968,6,69.1,Ohio
33,1968,7,72.3,Ohio
33,1968,8,72.2,Ohio
33,1968,9,64.8,Ohio
33,1968,10,53.0,Ohio
33,1968,11,42.2,Ohio
33,1968,12,29.1,Ohio
33,1969,1,25.1,Ohio
33,1969,2,29.6,Ohio
33,1969,3,34.1,Ohio
33,1969,4,51.0,Ohio
33,1969,5,60.5,Ohio
33,1969,6,67.5,Ohio
33,1969,7,73.7,Ohio
33,1969,8,70.7,Ohio
33,1969,9,63.2,Ohio
33,1969,10,52.4,Ohio
33,1969,11,38.2,Ohio
33,1969,12,26.4,Ohio
33,1970,1,19.2,Ohio
33,1970,2,27.3,Ohio
33,1970,3,34.7,Ohio
33,1970,4,51.3,Ohio
33,1970,5,63.4,Ohio
33,1970,6,69.2,Ohio
33,1970,7,72.6,Ohio
33,1970,8,71.5,Ohio
33,1970,9,68.1,Ohio
33,1970,10,55.0,Ohio
33,1970,11,41.4,Ohio
33,1970,12,33.0,Ohio
33,1971,1,22.7,Ohio
33,1971,2,29.1,Ohio
33,1971,3,34.5,Ohio
33,1971,4,47.2,Ohio
33,1971,5,57.1,Ohio
33,1971,6,72.1,Ohio
33,1971,7,70.7,Ohio
33,1971,8,68.8,Ohio
33,1971,9,67.3,Ohio
33,1971,10,59.4,Ohio
33,1971,11,40.4,Ohio
33,1971,12,37.6,Ohio
33,1972,1,27.4,Ohio
33,1972,2,26.6,Ohio
33,1972,3,36.1,Ohio
33,1972,4,48.4,Ohio
33,1972,5,61.3,Ohio
33,1972,6,64.2,Ohio
33,1972,7,72.2,Ohio
33,1972,8,69.9,Ohio
33,1972,9,65.3,Ohio
33,1972,10,48.9,Ohio
33,1972,11,38.5,Ohio
33,1972,12,33.5,Ohio
33,1973,1,29.4,Ohio
33,1973,2,28.8,Ohio
33,1973,3,46.9,Ohio
33,1973,4,49.2,Ohio
33,1973,5,57.3,Ohio
33,1973,6,71.1,Ohio
33,1973,7,73.0,Ohio
33,1973,8,72.1,Ohio
33,1973,9,66.7,Ohio
33,1973,10,56.6,Ohio
33,1973,11,43.2,Ohio
33,1973,12,31.7,Ohio
33,1974,1,31.1,Ohio
33,1974,2,28.8,Ohio
33,1974,3,40.8,Ohio
33,1974,4,51.7,Ohio
33,1974,5,59.0,Ohio
33,1974,6,66.1,Ohio
33,1974,7,72.5,Ohio
33,1974,8,70.9,Ohio
33,1974,9,60.3,Ohio
33,1974,10,50.3,Ohio
33,1974,11,42.1,Ohio
33,1974,12,31.2,Ohio
33,1975,1,31.0,Ohio
33,1975,2,31.3,Ohio
33,1975,3,35.7,Ohio
33,1975,4,44.2,Ohio
33,1975,5,63.9,Ohio
