STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,isced11,International Standard Classification of Education (ISCED 2011),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",CZ,Czechia,2011,,100.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",CZ,Czechia,2012,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",CZ,Czechia,2013,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",CZ,Czechia,2014,,100.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",CZ,Czechia,2015,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",CZ,Czechia,2016,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",CZ,Czechia,2017,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",CZ,Czechia,2018,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",CZ,Czechia,2019,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",CZ,Czechia,2020,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",CZ,Czechia,2021,,100.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",CZ,Czechia,2022,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",CZ,Czechia,2023,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DE,Germany,2004,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DE,Germany,2005,,100.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DE,Germany,2006,,100.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DE,Germany,2007,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DE,Germany,2008,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DE,Germany,2009,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DE,Germany,2010,,100.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DE,Germany,2011,,100.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DE,Germany,2012,,100.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DE,Germany,2013,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DE,Germany,2014,,100.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DE,Germany,2015,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DE,Germany,2016,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DE,Germany,2017,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DE,Germany,2018,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DE,Germany,2019,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DE,Germany,2020,,100.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DE,Germany,2021,,100.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DE,Germany,2022,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DE,Germany,2023,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DK,Denmark,2004,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DK,Denmark,2005,,100.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DK,Denmark,2006,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DK,Denmark,2007,,100.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DK,Denmark,2008,,100.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DK,Denmark,2009,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DK,Denmark,2010,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DK,Denmark,2011,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DK,Denmark,2012,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DK,Denmark,2013,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DK,Denmark,2014,,100.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DK,Denmark,2015,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DK,Denmark,2016,,100.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DK,Denmark,2017,,100.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DK,Denmark,2018,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DK,Denmark,2019,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DK,Denmark,2020,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DK,Denmark,2021,,100.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DK,Denmark,2022,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",DK,Denmark,2023,,100.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",EE,Estonia,2004,,100.0,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",EE,Estonia,2005,,100.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",EE,Estonia,2006,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",EE,Estonia,2007,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",EE,Estonia,2008,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",EE,Estonia,2009,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",EE,Estonia,2010,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",EE,Estonia,2011,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",EE,Estonia,2012,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",EE,Estonia,2013,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",EE,Estonia,2014,,100.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",EE,Estonia,2015,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",EE,Estonia,2016,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",EE,Estonia,2017,,100.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,PC,Percentage,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",EE,Estonia,2018,,100.0,,,,,
