DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Norway,2017,3445785,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Norway,2018,3460260,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Norway,2019,3474413,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Norway,2020,3495637,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Norway,2021,3504036,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Norway,2022,3519809,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Norway,2023,3561456,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Poland,2014,26639091,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Poland,2015,26431118,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Poland,2016,26198877,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Poland,2017,25956990,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Poland,2018,25692538,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Poland,2019,25432977,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Poland,2020,25179321,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Poland,2021,24292739,bep,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Poland,2022,24014336,ep,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Poland,2023,23774511,ep,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Portugal,2014,6825389,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Portugal,2015,6771316,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Portugal,2016,6736280,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Portugal,2017,6691202,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Portugal,2018,6657888,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Portugal,2019,6630739,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Portugal,2020,6624597,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Portugal,2021,6607987,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Portugal,2022,6601650,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Portugal,2023,6644245,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Romania,2014,13556053,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Romania,2015,13414063,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Romania,2016,13258418,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Romania,2017,13090544,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Romania,2018,12925369,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Romania,2019,12775859,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Romania,2020,12635697,e,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Romania,2021,12469723,e,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Romania,2022,12247111,e,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Romania,2023,12228835,e,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Serbia,2014,4833501,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Serbia,2015,4776801,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Serbia,2016,4712261,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Serbia,2017,4665329,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Serbia,2018,4601877,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Serbia,2019,4545476,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Serbia,2020,4485904,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Serbia,2021,4430612,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Serbia,2022,4375357,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Serbia,2023,4213083,b,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Russia,2014,101427382,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Sweden,2014,6126556,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Sweden,2015,6152438,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Sweden,2016,6186647,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Sweden,2017,6257302,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Sweden,2018,6319419,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Sweden,2019,6374745,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Sweden,2020,6427401,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Sweden,2021,6453411,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Sweden,2022,6494457,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Sweden,2023,6545326,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Slovenia,2014,1399926,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Slovenia,2015,1389178,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Slovenia,2016,1377696,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Slovenia,2017,1366875,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Slovenia,2018,1354941,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Slovenia,2019,1354148,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Slovenia,2020,1356055,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Slovenia,2021,1355531,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Slovenia,2022,1344499,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Slovenia,2023,1345733,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Slovakia,2014,3852888,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Slovakia,2015,3834289,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Slovakia,2016,3810273,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Slovakia,2017,3780456,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Slovakia,2018,3748564,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Slovakia,2019,3718060,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Slovakia,2020,3688978,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Slovakia,2021,3659463,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Slovakia,2022,3616958,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Slovakia,2023,3586272,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,San Marino,2018,22968,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Türkiye,2014,51926356,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Türkiye,2015,52640512,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Türkiye,2016,53359594,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Türkiye,2017,54237586,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Türkiye,2018,54881652,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Türkiye,2019,55633349,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Türkiye,2020,56391925,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Türkiye,2021,56592570,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Türkiye,2022,57459186,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Türkiye,2023,58092773,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Ukraine,2014,31606374,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Ukraine,2015,29634710,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Ukraine,2016,29327724,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Ukraine,2017,29011835,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Ukraine,2018,28719006,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Ukraine,2019,28468034,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Ukraine,2020,28199524,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Ukraine,2021,27927758,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Ukraine,2022,27646706,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,United Kingdom,2014,41724527,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,United Kingdom,2015,41875267,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,United Kingdom,2016,42062632,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,United Kingdom,2017,42200259,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,United Kingdom,2018,42309960,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,United Kingdom,2019,42434786,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Kosovo*,2016,1162438,p,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Kosovo*,2017,1192182,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Kosovo*,2018,1202202,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Kosovo*,2019,1204236,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Kosovo*,2020,1195522,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Kosovo*,2021,1209987,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,From 15 to 64 years,Total,Kosovo*,2022,1190536,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Andorra,2019,10346,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Albania,2014,347155,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Albania,2015,359262,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Albania,2016,367907,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Albania,2017,377951,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Albania,2018,389167,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Albania,2019,403216,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Albania,2020,420036,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Albania,2021,431531,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Albania,2022,439225,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Albania,2023,454496,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Armenia,2015,323134,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Armenia,2016,328330,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Armenia,2017,335607,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Armenia,2018,344593,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Armenia,2019,353125,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Armenia,2020,365030,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Armenia,2021,372935,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Armenia,2023,399176,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Austria,2014,1556658,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Austria,2015,1583928,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Austria,2016,1604967,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Austria,2017,1625517,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Austria,2018,1646992,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Austria,2019,1668559,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Austria,2020,1693627,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Austria,2021,1716287,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Austria,2022,1745690,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Austria,2023,1780703,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Azerbaijan,2014,553643,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Azerbaijan,2015,570788,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Azerbaijan,2016,597542,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Azerbaijan,2017,620617,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Azerbaijan,2018,648082,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Azerbaijan,2019,678448,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Azerbaijan,2020,719855,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Azerbaijan,2021,756232,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Azerbaijan,2022,799873,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Azerbaijan,2023,859501,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Belgium,2014,1994175,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Belgium,2015,2030944,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Belgium,2016,2062902,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Belgium,2017,2095243,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Belgium,2018,2130655,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Belgium,2019,2165459,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Belgium,2020,2204642,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Belgium,2021,2229378,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Belgium,2022,2269482,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Belgium,2023,2310888,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Bulgaria,2014,1419438,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Bulgaria,2015,1439556,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Bulgaria,2016,1462839,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Bulgaria,2017,1477175,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Bulgaria,2018,1485374,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Bulgaria,2019,1496360,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Bulgaria,2020,1504115,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Bulgaria,2021,1505583,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Bulgaria,2022,1518649,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Bulgaria,2023,1515383,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Belarus,2014,1317908,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Belarus,2015,1348844,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Belarus,2016,1371711,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Belarus,2017,1395528,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Belarus,2018,1419661,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Belarus,2019,1440938,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Switzerland,2014,1432747,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Switzerland,2015,1465565,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Switzerland,2016,1495052,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Switzerland,2017,1523059,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Switzerland,2018,1550365,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Switzerland,2019,1577301,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Switzerland,2020,1605800,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Switzerland,2021,1629670,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Switzerland,2022,1661319,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Switzerland,2023,1691623,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Cyprus,2014,119007,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Cyprus,2015,123721,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Cyprus,2016,128240,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Cyprus,2017,133043,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Cyprus,2018,137220,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Cyprus,2019,141112,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Cyprus,2020,144888,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Cyprus,2021,147304,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Cyprus,2022,149492,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Cyprus,2023,153126,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Czechia,2014,1825544,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Czechia,2015,1880406,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Czechia,2016,1932412,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Czechia,2017,1988922,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Czechia,2018,2040183,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Czechia,2019,2086617,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Czechia,2020,2131630,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Czechia,2021,2151834,b,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Czechia,2022,2169109,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Czechia,2023,2207849,,
